,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,BAD
0,-0.36916481810655,-0.251455914468172,-0.28332293930507635,0.05935506577567806,-0.06557209925427263,-0.08987596774233221,-0.22868223456120115,-0.021376638116081342,-0.3060292094152099,-0.40692753729089987,-0.3713167898369101,0.3713167898369101,-0.09241625301475889,-0.10444407198017759,0.27869609366229736,-0.12861400693866853,-0.032313802412055,-0.04312347236689645,1
1,-0.3793473470642936,-0.0206227380651266,-0.1638819466425252,-0.0493109002753542,-0.06815282480649576,0.35755613790828517,-0.15975367059441234,-0.16476948787929202,-0.19629564995723506,-0.4229430119414454,-0.3859307298876267,0.3859307298876267,-0.09605348574496413,-0.1085546843961727,0.2896647546995174,-0.13367587712210327,-0.03358557892253245,-0.04482068579003672,1
2,-0.352150886235301,-0.3086530000200315,-0.36973285851814597,-0.13565343728164947,-0.06400009934346873,-0.08772131637565123,-0.07639499193852424,-0.020864162938468704,-0.27582103874513114,-0.3971720153600802,-0.36241498606454453,0.36241498606454453,-0.09020070184058225,-0.1019401705693022,0.2720147423046164,-0.12553066494207163,-0.031539123927041036,-0.04208964707404678,1
3,-0.343602913488032,0.12099603018370322,0.027763783496772988,-0.16331310324574322,-0.06317890676019938,-0.08659575414775977,-0.2230538136625042,-0.15274430870926137,-0.1819696337062005,-0.39207585587530397,-0.35776479799179367,0.35776479799179367,-0.08904332633465291,0.5011921845646348,-0.18782664626796208,-0.12391996664502565,-0.03113444182627267,-0.041549590005945394,0
4,-0.39044512605053333,-0.24840731357206972,-0.3041326809519101,0.01487269805027948,-0.07179187150454748,-0.09840105778043912,-0.2291558013259831,-0.02340429655725756,-0.3607133578287323,0.1576171384677392,-0.4065376519376193,0.4065376519376193,-0.10118229913060174,-0.11435100416621234,0.30513151740706657,-0.14081355278898175,-0.035378894026157445,-0.047213903812792855,1
5,-0.270028405651745,-0.10055362351095092,-0.15711438518455537,-0.08261811625457174,0.6637766749740489,0.26202281739322447,-0.21007760067820563,-0.016281673939452224,-0.09030407106095922,-0.30993935731037503,-0.28281616910661983,0.28281616910661983,-0.07038952009765581,-0.0795505970422285,0.21227093336977818,-0.09795980610470836,-0.02461204571831945,-0.03284531049279396,1
6,-0.3787422062560529,-0.25383838392282276,-0.2843553098478653,0.07970815093529475,-0.07005078205396542,-0.09601464494515335,-0.26063433668763003,-0.16935807895486782,-0.3519653727318421,0.1501677851117358,-0.3966783405390001,0.3966783405390001,-0.09872843590193844,-0.11157777479017293,0.29773149767135193,-0.13739855627026937,-0.03452088854627103,-0.04606887683234921,1
7,-0.34888034863180384,-0.21470615447789815,-0.24927661278520102,-0.16879059742183233,-0.06529791672910516,0.34257818344882957,0.1054548138889113,-0.02128725405357741,-0.23474355164292332,-0.40522601452430457,-0.3697641694963629,0.3697641694963629,-0.09202982461142468,-0.1040073505739702,0.27753075658168447,-0.12807622160625748,-0.032178685799290424,-0.04294315630744416,1
8,-0.3164383215501077,-0.25189127818001683,-0.2915420630842333,0.06739095901479232,-0.05922593018354123,0.11477227776784223,-0.13710266739965304,-0.019307774053601998,-0.27641122973150106,-0.3675444615536055,-0.33538017725465047,0.33538017725465047,-0.0834720652705037,0.4698336019682638,-0.17607471241466463,-0.1161665446463304,-0.029186422691758074,-0.03894991608808772,1
9,-0.37514682916699216,-0.16184352091905604,-0.23021223327355028,-0.1814984927191463,-0.07021406195046727,-0.09623844346430804,-0.2691321478464478,0.1239729772956355,0.07378186316681967,-0.4357346438139632,-0.3976029497508977,0.3976029497508977,-0.09895855993943226,-0.11183784908178628,0.29842547376554696,-0.13771881567907981,-0.03460135256028652,-0.04617625780970001,1
10,-0.38358572885332387,-0.05338219083634281,-0.0836563590564623,-0.20228581495418088,-0.07179352198931546,-0.09840332000656049,-0.0926715799713453,-0.17357140932627524,0.049784919966538034,-0.4455364618305796,0.16019783807022747,-0.16019783807022747,0.6436546065284683,-0.11435363307929991,-0.21343731872728844,-0.14081679007224424,-0.03537970738182675,-0.04721498925362964,0
11,-0.39521202617061946,-0.01688482561775143,-0.10394145568972243,-0.01921250339079091,-0.07441369204787703,0.1442042177637767,-0.17081529540611887,-0.179906056201612,-0.16114232507947002,-0.46179672132111793,-0.4213843016369448,0.4213843016369448,-0.10487745047465219,-0.11852707320564874,0.3162748413515397,-0.14595602724666443,-0.036670922067969715,-0.04893814334510988,1
12,-0.31991398513421,-0.2400410979153733,-0.27898693193164736,-0.24124664124108985,-0.06059983864742238,0.11743473664954296,0.3096130449512769,-0.14650903183915903,-0.30447975271137057,-0.3760706669676231,-0.3431602435654735,0.3431602435654735,-0.08540842957271698,-0.0965241921740994,0.2575628735342291,-0.11886134738585367,-0.029863482098716327,-0.039853466597384,1
13,-0.20724800792784617,0.05371262423468268,-0.006820076600296067,-0.028404534551561455,0.33475484945361555,0.7255062272364322,-0.09027955729585338,-0.012798200933632745,-0.0008357584200390288,-0.24362766303085837,-0.22230749571370872,0.22230749571370872,0.35196236676855197,-0.06253070348435831,-0.11671151436506909,-0.07700125224286003,-0.01934628513395996,-0.025818038426365614,1
14,-0.34879004874956676,-0.24251437664659728,-0.28232990791552304,-0.12542503555140114,-0.06647123015971462,-0.09110835562029655,-0.34186064317447246,-0.02166975662537424,-0.1439429799012989,-0.4125073666575769,-0.3764083212237159,0.3764083212237159,-0.09368347352768618,-0.10587621909877801,0.2825176011919866,-0.13037757452040571,-0.03275689236573117,-0.04371478555033893,1
15,-0.35477220104039014,0.15418070079742957,0.06919745968322044,-0.20623335935941076,-0.06761128855071333,-0.0926709691760475,-0.24529096535689693,-0.16346024425238903,-0.218897969243978,0.06387737230177962,-0.3828641587946731,0.3828641587946731,-0.09529025333056504,0.5363538425661569,-0.20100381962189987,-0.13261370054775476,-0.03331871091361816,-0.04446454462592133,0
16,-0.3658057868633669,-0.20177902148208615,-0.268590914513114,-0.1802059501305298,-0.06971403209329831,0.13509687785286703,-0.16215559604993876,-0.02272691667064807,-0.20079228234116037,-0.43263155697270383,-0.3947714179942796,0.3947714179942796,-0.09825382596994522,-0.11104139517855105,0.29630023499033076,-0.13673805031925676,-0.034354938823522814,-0.04584741331679102,1
17,-0.2873721303946501,-0.10498819598082525,-0.1145443030202011,-0.09115033314802945,0.20737476258877238,-0.07552421145140922,-0.4086308097153458,-0.017963130498107143,-0.4343838269721612,-0.3419477102028881,-0.31202343023999096,0.31202343023999096,-0.07765885374657407,-0.08776602216614361,-0.16381241191970827,0.35496817478980025,-0.027153804375867858,-0.03623734272206877,1
18,-0.30778642451387606,-0.21621867007053344,-0.2481604185216384,0.09461442487241258,-0.05901555835098987,-0.08088928795891312,-0.2725601845167762,0.10420041616019667,-0.0012563732302947044,-0.36623893538151303,-0.33418889934188806,0.33418889934188806,0.5290955915927539,-0.09400073040912331,-0.17544929108650928,-0.11575391847393135,-0.02908275186365532,-0.03881156511242927,1
19,-0.3343324538062148,-0.19970284199034327,-0.2416679001890435,0.10277475000081217,-0.06410554483484297,-0.08786584454676523,-0.28728502419879864,-0.020898538383752815,-0.024273961817904532,0.15742987246636386,-0.36301209492342107,0.36301209492342107,0.5747291412044759,-0.10210812548635267,-0.19058147902448822,-0.12573748716239844,-0.031591087259193885,-0.042158993271365526,1
20,-0.3595748210596405,0.13561632713643326,0.053661854383715596,-0.1461357549103327,-0.06894556466325,-0.09449978597791155,-0.24203983103472823,-0.1666860531953998,-0.22321781490445458,0.035380539906866605,-0.3904197979841704,0.3904197979841704,-0.09717076043968743,0.5469385265049418,-0.20497053288530656,-0.13523076785454394,-0.03397623957525889,-0.045342030930662997,0
21,-0.3373458960569862,-0.30606464859169313,-0.3611203627061561,0.2860522181737462,-0.06508129078033541,-0.08920324432684128,-0.1139908143118557,-0.02121663355238761,-0.07115929083312594,-0.4038816765383518,-0.36853747624104033,0.36853747624104033,-0.09172451551321453,-0.10366230601319829,0.276610047829111,-0.12765132852528213,-0.03207193295493317,-0.04280069231403896,1
22,-0.3104977480883058,-0.23327316981464052,-0.26927480678538634,0.040284689884628765,0.22544124590885498,0.31426756306927617,0.24644629893048264,-0.1448211901127537,-0.27956511267245954,-0.3717381848276696,-0.33920690245972457,0.33920690245972457,-0.0844244908393163,-0.09541219547933,0.25459564783034766,-0.11749201786905743,-0.029519443027887525,-0.03939433897214099,1
23,-0.2117542486363108,-0.2174924079634153,-0.1618800253568063,-0.16263075090462567,-0.040851956376381074,-0.055993466051120044,0.05078239135247748,-0.09876561903508847,-0.14686124476432247,-0.25351919781145077,-0.23133340967800275,0.23133340967800275,-0.057576084639100904,-0.06506951463854196,-0.12145012240848928,-0.08012758262436906,-0.020131764294647813,0.7849014198596135,0
24,-0.34926035458914334,-0.013091546377523177,-0.11719162778128905,-0.01739646957169289,-0.06737984650395558,-0.09235374465273377,0.21765245864598667,-0.16290069902992346,-0.2422280107819038,-0.41814606078982464,-0.381553566045429,0.381553566045429,-0.09496406266418916,-0.10732347474469336,-0.2003157579621295,0.4340679570746115,-0.03320465672511688,-0.044312336829901364,0
25,-0.09171469175469352,-0.03320157052329364,-0.049579009417010864,0.1463404770238802,0.1537122065251969,0.8699037704544252,-0.024394327420401943,0.0695331957806118,0.14778368329441147,-0.1118685680466575,-0.10207880707036565,0.10207880707036565,-0.025406179089836375,-0.028712750312181394,-0.05359141004001435,-0.03535731418610356,-0.008883396852533577,0.34634772693934945,1
26,-0.21359902562915112,-0.23434748193664795,-0.12162887611052915,0.14545363096656103,0.7579591102352485,-0.05754332263677533,-0.11448887068610412,0.07412647975141134,-0.19593599908868964,-0.26053641653406745,-0.23773654264612828,0.23773654264612828,-0.059169746904492525,-0.06687058935136411,0.1784359004755945,-0.08234545321501331,-0.020688996230324632,-0.02760991559768873,1
27,-0.4089986354429323,0.030783831676461117,0.04082611907041739,-0.0961751657508681,0.3044513389317413,-0.11087871547678094,-0.04312837146902342,0.14283236492151036,0.1139152940148212,-0.5020207710730796,0.18050743111309617,-0.18050743111309617,-0.11401262963677934,-0.12885118047938396,-0.24049651712678238,0.5211363945342604,-0.03986508288724201,-0.05320082045345062,1
28,-0.3427640742742146,0.16315546375916257,0.03202555202886131,-0.23834178356313662,-0.06779491667603837,-0.09292265786157063,-0.23153570735306542,-0.16390419228030936,-0.21949248274300093,0.04045766807080458,-0.3839039944381084,0.3839039944381084,-0.09554905583168462,0.5378105468049386,-0.2015497337047628,-0.13297387124921592,-0.03340920249504581,-0.04458530761015237,0
29,-0.3456603245497824,0.16685098940215815,0.06885229683463978,-0.20854081738654393,-0.0683677627262577,-0.09370782554289174,-0.21801477244736972,-0.16528913194489855,-0.22134712624662814,0.038705949429708994,-0.387147864298266,0.387147864298266,-0.09635641576247295,0.5423548793686277,-0.20325276653578242,-0.13409745928003372,-0.033691499909492356,-0.044962039651646524,0
30,-0.2597422375380987,-0.27137222567738084,-0.12488934686956416,0.17799120217080927,0.682790804991221,-0.07041560327481276,-0.11962937443517557,0.09070836634306538,-0.2581257689065489,0.10229772781693759,-0.2909175435795358,0.2909175435795358,-0.07240585411095253,-0.0818293535158026,0.21835151329693098,-0.10076590122669306,-0.02531706693241229,-0.033786176642073444,1
31,-0.32869102720971083,-0.061714254079054266,-0.14566254774787477,-0.19830304670116644,-0.06501142469212431,-0.08910748283130042,0.28326064133903667,0.25076781001486076,0.34711038954980666,0.32069312330639577,0.14506447652886656,-0.14506447652886656,0.5828506781752804,-0.1035510224211053,-0.19327459899506108,-0.1275142922300262,-0.03203750308315185,-0.04275474490105968,1
32,-0.341037725149663,0.1667333959123705,0.07291024947167465,-0.20705794424785826,-0.06788161943704787,-0.09304149643224752,-0.2607069921452589,-0.1641138089700037,-0.1955145167552171,0.07137452035718359,-0.3843949683622953,0.3843949683622953,-0.0956712532966073,0.5384983514604239,-0.20180749518969002,-0.1331439312233954,-0.033451929446290364,-0.044642327656194025,0
33,-0.27312978400208654,-0.29042940647217275,-0.30130323731595976,-0.14052958306899346,-0.05436492999833466,-0.07451493471174937,-0.2881983476532676,0.4371254985551699,-0.2537246288667434,-0.3373780515006617,-0.30785366819523646,0.30785366819523646,-0.07662105046192155,-0.08659315053991352,0.2310631167077188,-0.10663211279712756,-0.026790931296849094,-0.035753080703126716,1
34,-0.34061801815306636,0.2491986846590078,0.3902303717252311,-0.017504450990750466,-0.0677980791465843,-0.0929269924810811,-0.13577799725358022,-0.16391183801845394,0.11970075622499589,-0.42074153022293836,-0.38392190264029225,0.38392190264029225,-0.09555351296637218,-0.10798964100638013,0.28815700627014956,-0.13298007416193885,-0.03341076095435269,-0.04458738740800464,1
35,-0.38011438479070025,-0.32557625841811333,-0.3726842732127245,-0.23078298173394768,-0.07565960627841523,-0.10370234307899365,0.028116999039083723,-0.18291823728567083,-0.2719934353707183,-0.46952861972416565,0.16882449863443863,-0.16882449863443863,-0.10663342178064336,-0.12051158120608432,0.3215702556060504,-0.14839978035681034,-0.037284906166783746,-0.04975751848336484,1
36,-0.30336240523374247,-0.12952952735919473,-0.08887233168495402,0.040608072350894385,-0.06038256129742647,0.11701368093477224,0.21122132053667853,0.48551073664555794,0.08502954838082787,-0.3747222865139171,-0.3419298616039032,0.3419298616039032,-0.08510220240018536,-0.09617811005318642,-0.1795132990289411,0.3889907203004347,-0.02975640824510739,-0.039710574210148265,1
37,-0.27859866520751136,-0.17417250243647459,-0.21473372070972338,-0.0014146449802499004,-0.055453479696378045,0.2909304506468912,-0.2672668517181075,-0.13406695139400976,-0.23898769734406553,-0.34413337659900656,-0.3140178261839571,0.3140178261839571,0.4971602822315716,-0.08832700631560819,-0.16485947050006136,-0.10876720897384658,-0.027327366461474146,-0.036468965101482446,1
38,-0.3065930190755447,-0.0772555481733665,-0.13440328216465428,0.041040522115144584,-0.061025596607555396,0.3201639359556927,0.08585256969720668,-0.14753836439068319,0.06412650249103304,-0.37871283703948694,-0.34557119396666564,0.34557119396666564,0.5471163035913851,-0.09720234485702374,-0.18142499981527824,-0.11969643483709419,-0.030073294789716935,-0.040133466198397014,0
39,-0.30879380323064687,-0.13184862294685212,-0.1959090159381925,0.35595775156873427,-0.06146365017601082,-0.08424474896135331,0.060710823410385875,-0.14859742338556753,-0.04523869378251928,-0.38143131123568164,-0.34805177102101204,0.34805177102101204,-0.08662587152883817,0.4875852192244256,-0.18272730365160433,-0.1205556390616587,-0.03028916673247835,-0.040421552002715334,0
40,-0.34810132352903955,-0.19088539412056207,-0.31459374565754694,-0.2289210617438903,-0.06973019527722177,-0.09557523478240255,-0.07249417612273575,-0.02273218590157807,-0.20083883599029587,-0.4327318625097166,-0.3948629456659,0.3948629456659,-0.09827660609917675,-0.11106714010305903,0.2963689321385362,-0.13676975300794486,-0.0343629040089842,-0.04585804303008694,1
41,-0.34142712676859627,-0.03295956309544764,-0.13783179524116618,0.04629107120480299,-0.06883295075901298,0.13338945491630405,0.08105648636907634,-0.16641379250214305,0.07233057329531316,0.1978974719270342,-0.3897820963719323,0.3897820963719323,0.6171120263967477,-0.10963799764598706,-0.2046357393119346,-0.13500988541177256,-0.033920743663251346,-0.04526797042867019,0
